author,video_url,title,caption,create_time_unix,create_date_utc,shares,comments,likes,subs,views_per_sub,num_views
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7509011234058931474,,,,,,,,573700,,173K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7508256565724581127,,,,,,,,573700,,89.2K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7508241805159255314,,,,,,,,573700,,557.7K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7507314991368801544,,,,,,,,573700,,269.8K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7506901365906623762,,,,,,,,573700,,894.5K
stevent107,https://www.tiktok.com/@stevent107/video/7604817584382364949,,,,,,,,87100,,219.6K
stevent107,https://www.tiktok.com/@stevent107/video/7613768642282507540,,,,,,,,87100,,297
stevent107,https://www.tiktok.com/@stevent107/video/7613760408851107092,,,,,,,,87100,,7679
stevent107,https://www.tiktok.com/@stevent107/video/7613595118104333589,,,,,,,,87100,,5160
stevent107,https://www.tiktok.com/@stevent107/video/7613349864285506837,,,,,,,,87100,,135.5K
stevent107,https://www.tiktok.com/@stevent107/video/7613345020623490325,,,,,,,,87100,,189.3K
stevent107,https://www.tiktok.com/@stevent107/video/7613339791744044308,,,,,,,,87100,,198.1K
stevent107,https://www.tiktok.com/@stevent107/video/7612983774556507413,,,,,,,,87100,,18.7K
stevent107,https://www.tiktok.com/@stevent107/video/7612979139783462164,,,,,,,,87100,,4728
stevent107,https://www.tiktok.com/@stevent107/video/7612942617596251412,,,,,,,,87100,,3249
stevent107,https://www.tiktok.com/@stevent107/video/7612932050546363668,,,,,,,,87100,,137.8K
stevent107,https://www.tiktok.com/@stevent107/video/7612659487249370388,,,,,,,,87100,,75.9K
stevent107,https://www.tiktok.com/@stevent107/video/7612654933699054868,,,,,,,,87100,,175.9K
stevent107,https://www.tiktok.com/@stevent107/video/7612201234879040788,,,,,,,,87100,,6352
stevent107,https://www.tiktok.com/@stevent107/video/7612191770293570836,,,,,,,,87100,,18.1K
stevent107,https://www.tiktok.com/@stevent107/video/7612148099854765333,,,,,,,,87100,,135.3K
stevent107,https://www.tiktok.com/@stevent107/video/7611872547985984789,,,,,,,,87100,,92.8K
stevent107,https://www.tiktok.com/@stevent107/video/7611818564684614933,,,,,,,,87100,,176.8K
stevent107,https://www.tiktok.com/@stevent107/video/7611571638085373204,,,,,,,,87100,,18.4K
stevent107,https://www.tiktok.com/@stevent107/video/7611493841685859605,,,,,,,,87100,,83.5K
stevent107,https://www.tiktok.com/@stevent107/video/7611488607030791445,,,,,,,,87100,,42.5K
stevent107,https://www.tiktok.com/@stevent107/video/7611183775707434261,,,,,,,,87100,,44.2K
stevent107,https://www.tiktok.com/@stevent107/video/7611176791075540244,,,,,,,,87100,,8643
stevent107,https://www.tiktok.com/@stevent107/video/7611116055439641877,,,,,,,,87100,,44.2K
stevent107,https://www.tiktok.com/@stevent107/video/7611108764585856277,,,,,,,,87100,,75.1K
stevent107,https://www.tiktok.com/@stevent107/video/7610812018211261716,,,,,,,,87100,,22.9K
stevent107,https://www.tiktok.com/@stevent107/video/7610806204809399572,,,,,,,,87100,,301.5K
stevent107,https://www.tiktok.com/@stevent107/video/7610800267927244053,,,,,,,,87100,,84.6K
stevent107,https://www.tiktok.com/@stevent107/video/7610704374649621780,,,,,,,,87100,,17.4K
stevent107,https://www.tiktok.com/@stevent107/video/7610380612523805972,,,,,,,,87100,,51.4K
stevent107,https://www.tiktok.com/@stevent107/video/7610368284839415060,,,,,,,,87100,,22.3K
stevent107,https://www.tiktok.com/@stevent107/video/7610361522254073109,,,,,,,,87100,,19.7K
stevent107,https://www.tiktok.com/@stevent107/video/7610355584096881941,,,,,,,,87100,,12.8K
stevent107,https://www.tiktok.com/@stevent107/video/7610269392663842069,,,,,,,,87100,,1007
stevent107,https://www.tiktok.com/@stevent107/video/7610002091536387349,,,,,,,,87100,,146.9K
stevent107,https://www.tiktok.com/@stevent107/video/7609993451668573461,,,,,,,,87100,,27.6K
stevent107,https://www.tiktok.com/@stevent107/video/7609982915635580180,,,,,,,,87100,,26K
stevent107,https://www.tiktok.com/@stevent107/video/7609694356890553620,,,,,,,,87100,,10.4K
stevent107,https://www.tiktok.com/@stevent107/video/7609652924678966549,,,,,,,,87100,,18.3K
stevent107,https://www.tiktok.com/@stevent107/video/7609641512233618708,,,,,,,,87100,,26.9K
stevent107,https://www.tiktok.com/@stevent107/video/7609292985380998421,,,,,,,,87100,,108.1K
stevent107,https://www.tiktok.com/@stevent107/video/7609281412172533012,,,,,,,,87100,,11.7K
stevent107,https://www.tiktok.com/@stevent107/video/7609139857323085076,,,,,,,,87100,,31K
stevent107,https://www.tiktok.com/@stevent107/video/7606948379381222677,,,,,,,,87100,,79.3K
stevent107,https://www.tiktok.com/@stevent107/video/7606580013478972693,,,,,,,,87100,,5909
stevent107,https://www.tiktok.com/@stevent107/video/7606566023306857748,,,,,,,,87100,,7825
stevent107,https://www.tiktok.com/@stevent107/video/7606541955593522453,,,,,,,,87100,,41.1K
stevent107,https://www.tiktok.com/@stevent107/video/7605979341209734421,,,,,,,,87100,,141K
stevent107,https://www.tiktok.com/@stevent107/video/7605904808188415252,,,,,,,,87100,,27.2K
stevent107,https://www.tiktok.com/@stevent107/video/7605622007367093524,,,,,,,,87100,,59K
stevent107,https://www.tiktok.com/@stevent107/video/7605613235819154708,,,,,,,,87100,,41.5K
stevent107,https://www.tiktok.com/@stevent107/video/7605206101189004565,,,,,,,,87100,,78K
stevent107,https://www.tiktok.com/@stevent107/video/7605194154913713429,,,,,,,,87100,,129.8K
stevent107,https://www.tiktok.com/@stevent107/video/7605183547116162325,,,,,,,,87100,,37.1K
stevent107,https://www.tiktok.com/@stevent107/video/7604810852797025556,,,,,,,,87100,,88.9K
stevent107,https://www.tiktok.com/@stevent107/video/7604797582795230485,,,,,,,,87100,,75.9K
stevent107,https://www.tiktok.com/@stevent107/video/7604488087724428564,,,,,,,,87100,,21K
stevent107,https://www.tiktok.com/@stevent107/video/7604464560237497620,,,,,,,,87100,,18.9K
stevent107,https://www.tiktok.com/@stevent107/video/7604450387302632725,,,,,,,,87100,,32.9K
stevent107,https://www.tiktok.com/@stevent107/video/7604397523050024212,,,,,,,,87100,,1454
stevent107,https://www.tiktok.com/@stevent107/video/7604073152120982805,,,,,,,,87100,,59.4K
stevent107,https://www.tiktok.com/@stevent107/video/7604041943881993492,,,,,,,,87100,,20.9K
stevent107,https://www.tiktok.com/@stevent107/video/7604005424966143253,,,,,,,,87100,,63.6K
stevent107,https://www.tiktok.com/@stevent107/video/7603983323727285524,,,,,,,,87100,,105.9K
stevent107,https://www.tiktok.com/@stevent107/video/7603763481925455124,,,,,,,,87100,,22.2K
stevent107,https://www.tiktok.com/@stevent107/video/7603757585057336597,,,,,,,,87100,,16.9K
stevent107,https://www.tiktok.com/@stevent107/video/7603627973148822805,,,,,,,,87100,,5366
stevent107,https://www.tiktok.com/@stevent107/video/7603616289415761173,,,,,,,,87100,,23K
stevent107,https://www.tiktok.com/@stevent107/video/7603608319441374484,,,,,,,,87100,,85.6K
stevent107,https://www.tiktok.com/@stevent107/video/7603351723666574612,,,,,,,,87100,,3692
stevent107,https://www.tiktok.com/@stevent107/video/7603341180620803349,,,,,,,,87100,,9034
stevent107,https://www.tiktok.com/@stevent107/video/7602938594726382869,,,,,,,,87100,,52.7K
stevent107,https://www.tiktok.com/@stevent107/video/7602913454051118356,,,,,,,,87100,,45.9K
stevent107,https://www.tiktok.com/@stevent107/video/7602880802350730517,,,,,,,,87100,,62.3K
stevent107,https://www.tiktok.com/@stevent107/video/7602862484151684372,,,,,,,,87100,,47.5K
stevent107,https://www.tiktok.com/@stevent107/video/7602857405487090965,,,,,,,,87100,,236.5K
stevent107,https://www.tiktok.com/@stevent107/video/7602560517244243220,,,,,,,,87100,,9956
stevent107,https://www.tiktok.com/@stevent107/video/7602501954392329492,,,,,,,,87100,,8479
stevent107,https://www.tiktok.com/@stevent107/video/7602197542620695828,,,,,,,,87100,,77.5K
stevent107,https://www.tiktok.com/@stevent107/video/7602189293028658453,,,,,,,,87100,,108.5K
stevent107,https://www.tiktok.com/@stevent107/video/7601783253925776661,,,,,,,,87100,,6553
stevent107,https://www.tiktok.com/@stevent107/video/7601761675234004245,,,,,,,,87100,,21.2K
stevent107,https://www.tiktok.com/@stevent107/video/7601480615103319316,,,,,,,,87100,,38.8K
stevent107,https://www.tiktok.com/@stevent107/video/7601452834638417173,,,,,,,,87100,,10.5K
stevent107,https://www.tiktok.com/@stevent107/video/7601419065009212693,,,,,,,,87100,,361.8K
stevent107,https://www.tiktok.com/@stevent107/video/7601100776735313173,,,,,,,,87100,,7758
stevent107,https://www.tiktok.com/@stevent107/video/7601093595625540885,,,,,,,,87100,,123.8K
stevent107,https://www.tiktok.com/@stevent107/video/7601016274805591317,,,,,,,,87100,,5563
stevent107,https://www.tiktok.com/@stevent107/video/7600751705839668501,,,,,,,,87100,,9139
stevent107,https://www.tiktok.com/@stevent107/video/7600705198067092757,,,,,,,,87100,,163.9K
stevent107,https://www.tiktok.com/@stevent107/video/7600332862780460309,,,,,,,,87100,,56K
stevent107,https://www.tiktok.com/@stevent107/video/7600241315049164052,,,,,,,,87100,,25.8K
stevent107,https://www.tiktok.com/@stevent107/video/7599981177071586581,,,,,,,,87100,,7469
stevent107,https://www.tiktok.com/@stevent107/video/7599948279262104852,,,,,,,,87100,,326.4K
stevent107,https://www.tiktok.com/@stevent107/video/7599900627732286741,,,,,,,,87100,,193.8K
stevent107,https://www.tiktok.com/@stevent107/video/7599618294026358036,,,,,,,,87100,,117.9K
stevent107,https://www.tiktok.com/@stevent107/video/7599601249503169813,,,,,,,,87100,,294.3K
stevent107,https://www.tiktok.com/@stevent107/video/7599570606320897301,,,,,,,,87100,,94.1K
stevent107,https://www.tiktok.com/@stevent107/video/7599519633288203541,,,,,,,,87100,,40.5K
stevent107,https://www.tiktok.com/@stevent107/video/7599317285379083540,,,,,,,,87100,,49.3K
stevent107,https://www.tiktok.com/@stevent107/video/7599190889885338887,,,,,,,,87100,,121.3K
stevent107,https://www.tiktok.com/@stevent107/video/7599159025418112274,,,,,,,,87100,,8631
stevent107,https://www.tiktok.com/@stevent107/video/7598861347606105351,,,,,,,,87100,,125.1K
stevent107,https://www.tiktok.com/@stevent107/video/7598831082963864840,,,,,,,,87100,,91K
stevent107,https://www.tiktok.com/@stevent107/video/7598821077476756754,,,,,,,,87100,,171.9K
stevent107,https://www.tiktok.com/@stevent107/video/7598426901522255122,,,,,,,,87100,,56K
stevent107,https://www.tiktok.com/@stevent107/video/7598388083293162760,,,,,,,,87100,,206.9K
stevent107,https://www.tiktok.com/@stevent107/video/7598136052439616776,,,,,,,,87100,,60.9K
stevent107,https://www.tiktok.com/@stevent107/video/7598093479176129800,,,,,,,,87100,,37.3K
stevent107,https://www.tiktok.com/@stevent107/video/7598033249440484615,,,,,,,,87100,,8894
stevent107,https://www.tiktok.com/@stevent107/video/7597812129156107528,,,,,,,,87100,,45.8K
stevent107,https://www.tiktok.com/@stevent107/video/7597750140027424008,,,,,,,,87100,,64.1K
stevent107,https://www.tiktok.com/@stevent107/video/7597735007980899602,,,,,,,,87100,,319.6K
stevent107,https://www.tiktok.com/@stevent107/video/7596693017562565896,,,,,,,,87100,,60.4K
stevent107,https://www.tiktok.com/@stevent107/video/7596616710950604050,,,,,,,,87100,,3666
stevent107,https://www.tiktok.com/@stevent107/video/7596593832267894034,,,,,,,,87100,,67.9K
stevent107,https://www.tiktok.com/@stevent107/video/7596288588581473544,,,,,,,,87100,,17.7K
stevent107,https://www.tiktok.com/@stevent107/video/7596157879321709831,,,,,,,,87100,,70.9K
stevent107,https://www.tiktok.com/@stevent107/video/7595897214036151570,,,,,,,,87100,,80.6K
stevent107,https://www.tiktok.com/@stevent107/video/7595827026922147090,,,,,,,,87100,,14.7K
stevent107,https://www.tiktok.com/@stevent107/video/7595498424674438407,,,,,,,,87100,,3778
stevent107,https://www.tiktok.com/@stevent107/video/7595225694389406984,,,,,,,,87100,,55.3K
stevent107,https://www.tiktok.com/@stevent107/video/7595185692670577928,,,,,,,,87100,,104.4K
stevent107,https://www.tiktok.com/@stevent107/video/7595162060640636167,,,,,,,,87100,,231.8K
stevent107,https://www.tiktok.com/@stevent107/video/7594820268791581960,,,,,,,,87100,,42.4K
stevent107,https://www.tiktok.com/@stevent107/video/7594774568032537864,,,,,,,,87100,,21.4K
stevent107,https://www.tiktok.com/@stevent107/video/7594748581437852935,,,,,,,,87100,,11.2K
stevent107,https://www.tiktok.com/@stevent107/video/7594700069266410759,,,,,,,,87100,,22.6K
stevent107,https://www.tiktok.com/@stevent107/video/7594459006442261768,,,,,,,,87100,,90.9K
stevent107,https://www.tiktok.com/@stevent107/video/7594405549244976391,,,,,,,,87100,,58.1K
stevent107,https://www.tiktok.com/@stevent107/video/7594395239327026450,,,,,,,,87100,,58.1K
stevent107,https://www.tiktok.com/@stevent107/video/7593956404331957511,,,,,,,,87100,,74K
stevent107,https://www.tiktok.com/@stevent107/video/7593703789236948242,,,,,,,,87100,,421.6K
stevent107,https://www.tiktok.com/@stevent107/video/7593670933013941522,,,,,,,,87100,,39K
stevent107,https://www.tiktok.com/@stevent107/video/7593656927553342738,,,,,,,,87100,,74.9K
stevent107,https://www.tiktok.com/@stevent107/video/7593362990448282888,,,,,,,,87100,,2409
stevent107,https://www.tiktok.com/@stevent107/video/7593360619496017170,,,,,,,,87100,,2279
stevent107,https://www.tiktok.com/@stevent107/video/7593334344064699656,,,,,,,,87100,,43.9K
stevent107,https://www.tiktok.com/@stevent107/video/7593309512442907912,,,,,,,,87100,,192.3K
stevent107,https://www.tiktok.com/@stevent107/video/7593300499722423570,,,,,,,,87100,,241K
stevent107,https://www.tiktok.com/@stevent107/video/7592991251641732359,,,,,,,,87100,,60.4K
stevent107,https://www.tiktok.com/@stevent107/video/7592959077790092552,,,,,,,,87100,,8458
stevent107,https://www.tiktok.com/@stevent107/video/7592926768823028999,,,,,,,,87100,,29.3K
stevent107,https://www.tiktok.com/@stevent107/video/7592880730972130567,,,,,,,,87100,,20.6K
stevent107,https://www.tiktok.com/@stevent107/video/7592463771960986887,,,,,,,,87100,,19.1K
stevent107,https://www.tiktok.com/@stevent107/video/7592248146948902151,,,,,,,,87100,,40.7K
stevent107,https://www.tiktok.com/@stevent107/video/7592192200247774471,,,,,,,,87100,,89.9K
stevent107,https://www.tiktok.com/@stevent107/video/7592153667935980808,,,,,,,,87100,,70.8K
stevent107,https://www.tiktok.com/@stevent107/video/7592146184840498439,,,,,,,,87100,,34.4K
stevent107,https://www.tiktok.com/@stevent107/video/7591854091366714644,,,,,,,,87100,,25.3K
stevent107,https://www.tiktok.com/@stevent107/video/7591833311534681364,,,,,,,,87100,,27.1K
stevent107,https://www.tiktok.com/@stevent107/video/7591804856596237589,,,,,,,,87100,,76.6K
stevent107,https://www.tiktok.com/@stevent107/video/7591479361832832277,,,,,,,,87100,,47.1K
stevent107,https://www.tiktok.com/@stevent107/video/7591460212339379476,,,,,,,,87100,,41K
stevent107,https://www.tiktok.com/@stevent107/video/7590952022359297300,,,,,,,,87100,,9177
stevent107,https://www.tiktok.com/@stevent107/video/7590760390414388501,,,,,,,,87100,,5180
stevent107,https://www.tiktok.com/@stevent107/video/7590719024951020821,,,,,,,,87100,,34.2K
stevent107,https://www.tiktok.com/@stevent107/video/7590363386831981845,,,,,,,,87100,,145.8K
stevent107,https://www.tiktok.com/@stevent107/video/7590333647199276309,,,,,,,,87100,,61.6K
stevent107,https://www.tiktok.com/@stevent107/video/7589947929637522709,,,,,,,,87100,,81.1K
stevent107,https://www.tiktok.com/@stevent107/video/7589596736830590228,,,,,,,,87100,,67.7K
stevent107,https://www.tiktok.com/@stevent107/video/7589567097668193557,,,,,,,,87100,,5796
stevent107,https://www.tiktok.com/@stevent107/video/7589557299384028436,,,,,,,,87100,,4097
stevent107,https://www.tiktok.com/@stevent107/video/7589260650170387732,,,,,,,,87100,,62.8K
stevent107,https://www.tiktok.com/@stevent107/video/7589244557553093908,,,,,,,,87100,,66.9K
stevent107,https://www.tiktok.com/@stevent107/video/7588853714883022100,,,,,,,,87100,,30.8K
stevent107,https://www.tiktok.com/@stevent107/video/7588835312642706709,,,,,,,,87100,,100.2K
stevent107,https://www.tiktok.com/@stevent107/video/7588798679734095124,,,,,,,,87100,,97.4K
stevent107,https://www.tiktok.com/@stevent107/video/7588451981396610324,,,,,,,,87100,,3119
stevent107,https://www.tiktok.com/@stevent107/video/7588443667862474004,,,,,,,,87100,,1640
stevent107,https://www.tiktok.com/@stevent107/video/7588137692425162005,,,,,,,,87100,,39K
stevent107,https://www.tiktok.com/@stevent107/video/7588078816292080917,,,,,,,,87100,,92.2K
stevent107,https://www.tiktok.com/@stevent107/video/7588067191992618260,,,,,,,,87100,,157.4K
stevent107,https://www.tiktok.com/@stevent107/video/7587767523848801557,,,,,,,,87100,,84.9K
stevent107,https://www.tiktok.com/@stevent107/video/7587735898251398421,,,,,,,,87100,,81.7K
stevent107,https://www.tiktok.com/@stevent107/video/7587359892894698772,,,,,,,,87100,,132.1K
stevent107,https://www.tiktok.com/@stevent107/video/7587324822028324116,,,,,,,,87100,,17.5K
stevent107,https://www.tiktok.com/@stevent107/video/7587315248223358228,,,,,,,,87100,,33.1K
stevent107,https://www.tiktok.com/@stevent107/video/7586977826704805140,,,,,,,,87100,,161.5K
stevent107,https://www.tiktok.com/@stevent107/video/7586906150474534164,,,,,,,,87100,,26.3K
stevent107,https://www.tiktok.com/@stevent107/video/7586662278242503956,,,,,,,,87100,,244.2K
stevent107,https://www.tiktok.com/@stevent107/video/7586615727600225557,,,,,,,,87100,,238.6K
stevent107,https://www.tiktok.com/@stevent107/video/7586604523049831701,,,,,,,,87100,,47K
stevent107,https://www.tiktok.com/@stevent107/video/7586210537135033620,,,,,,,,87100,,9545
stevent107,https://www.tiktok.com/@stevent107/video/7586148963972091156,,,,,,,,87100,,43.7K
stevent107,https://www.tiktok.com/@stevent107/video/7585933007027096853,,,,,,,,87100,,261.1K
stevent107,https://www.tiktok.com/@stevent107/video/7585886268895071509,,,,,,,,87100,,156.2K
stevent107,https://www.tiktok.com/@stevent107/video/7585860712287767828,,,,,,,,87100,,79.4K
stevent107,https://www.tiktok.com/@stevent107/video/7585137030724734228,,,,,,,,87100,,318K
stevent107,https://www.tiktok.com/@stevent107/video/7585086900449332501,,,,,,,,87100,,520.1K
stevent107,https://www.tiktok.com/@stevent107/video/7585032490063219989,,,,,,,,87100,,621.8K
stevent107,https://www.tiktok.com/@stevent107/video/7584780602319047957,,,,,,,,87100,,188.5K
stevent107,https://www.tiktok.com/@stevent107/video/7584699359158209812,,,,,,,,87100,,47.2K
stevent107,https://www.tiktok.com/@stevent107/video/7584295592679984404,,,,,,,,87100,,50.6K
stevent107,https://www.tiktok.com/@stevent107/video/7583681405184412948,,,,,,,,87100,,77.9K
stevent107,https://www.tiktok.com/@stevent107/video/7583616480357518612,,,,,,,,87100,,408.5K
stevent107,https://www.tiktok.com/@stevent107/video/7583603906735901973,,,,,,,,87100,,1.5M
stevent107,https://www.tiktok.com/@stevent107/video/7582963624579222805,,,,,,,,87100,,87.5K
stevent107,https://www.tiktok.com/@stevent107/video/7582871329284590869,,,,,,,,87100,,411.4K
stevent107,https://www.tiktok.com/@stevent107/video/7582859912875658516,,,,,,,,87100,,37.2K
stevent107,https://www.tiktok.com/@stevent107/video/7582471804195753237,,,,,,,,87100,,68.4K
stevent107,https://www.tiktok.com/@stevent107/video/7582413583775010069,,,,,,,,87100,,160.3K
stevent107,https://www.tiktok.com/@stevent107/video/7581791563672603912,,,,,,,,87100,,46K
stevent107,https://www.tiktok.com/@stevent107/video/7581726107754450183,,,,,,,,87100,,78.5K
stevent107,https://www.tiktok.com/@stevent107/video/7581488572293811474,,,,,,,,87100,,44.3K
stevent107,https://www.tiktok.com/@stevent107/video/7581345461655653640,,,,,,,,87100,,60.5K
stevent107,https://www.tiktok.com/@stevent107/video/7581063251644009746,,,,,,,,87100,,1.2M
stevent107,https://www.tiktok.com/@stevent107/video/7581056039567592712,,,,,,,,87100,,47K
stevent107,https://www.tiktok.com/@stevent107/video/7580777100043504904,,,,,,,,87100,,46.9K
stevent107,https://www.tiktok.com/@stevent107/video/7580304821727530258,,,,,,,,87100,,55.5K
stevent107,https://www.tiktok.com/@stevent107/video/7580298164637322514,,,,,,,,87100,,77.9K
stevent107,https://www.tiktok.com/@stevent107/video/7580230297921342728,,,,,,,,87100,,70.2K
stevent107,https://www.tiktok.com/@stevent107/video/7580010752736611602,,,,,,,,87100,,73.9K
stevent107,https://www.tiktok.com/@stevent107/video/7579914708904365319,,,,,,,,87100,,59.7K
stevent107,https://www.tiktok.com/@stevent107/video/7579215770559810834,,,,,,,,87100,,61.1K
stevent107,https://www.tiktok.com/@stevent107/video/7579202398015589640,,,,,,,,87100,,25.2K
stevent107,https://www.tiktok.com/@stevent107/video/7579157355032546567,,,,,,,,87100,,44.1K
stevent107,https://www.tiktok.com/@stevent107/video/7579125369073143058,,,,,,,,87100,,74.2K
stevent107,https://www.tiktok.com/@stevent107/video/7579111974726847762,,,,,,,,87100,,30.5K
stevent107,https://www.tiktok.com/@stevent107/video/7578837992257735943,,,,,,,,87100,,7660
stevent107,https://www.tiktok.com/@stevent107/video/7578783624481377554,,,,,,,,87100,,65K
stevent107,https://www.tiktok.com/@stevent107/video/7578367585662569746,,,,,,,,87100,,93.6K
stevent107,https://www.tiktok.com/@stevent107/video/7578001923387821320,,,,,,,,87100,,54.8K
stevent107,https://www.tiktok.com/@stevent107/video/7577685554024746258,,,,,,,,87100,,20K
stevent107,https://www.tiktok.com/@stevent107/video/7577314694516559122,,,,,,,,87100,,20.7K
stevent107,https://www.tiktok.com/@stevent107/video/7577269349497588999,,,,,,,,87100,,51.4K
stevent107,https://www.tiktok.com/@stevent107/video/7577260392905264392,,,,,,,,87100,,18.4K
stevent107,https://www.tiktok.com/@stevent107/video/7576833245610839304,,,,,,,,87100,,54.3K
stevent107,https://www.tiktok.com/@stevent107/video/7576813291587030279,,,,,,,,87100,,60K
stevent107,https://www.tiktok.com/@stevent107/video/7576694397857762567,,,,,,,,87100,,44.1K
stevent107,https://www.tiktok.com/@stevent107/video/7576176838133697810,,,,,,,,87100,,145.4K
luuluongchiasenews,https://www.tiktok.com/@luuluongchiasenews/video/7602326175456791821,,,,,,,,417700,,3.9M
luuluongchiasenews,https://www.tiktok.com/@luuluongchiasenews/video/7588704447690263821,,,,,,,,417700,,2.4M
luuluongchiasenews,https://www.tiktok.com/@luuluongchiasenews/video/7605432748341218574,,,,,,,,417700,,1.5M
luuluongchiasenews,https://www.tiktok.com/@luuluongchiasenews/video/7613613581581438238,,,,,,,,417700,,271.9K
luuluongchiasenews,https://www.tiktok.com/@luuluongchiasenews/video/7613593853391605022,,,,,,,,417700,,371.8K
luuluongchiasenews,https://www.tiktok.com/@luuluongchiasenews/video/7613549173966703902,,,,,,,,417700,,118.5K
luuluongchiasenews,https://www.tiktok.com/@luuluongchiasenews/video/7613533970776493342,,,,,,,,417700,,11.4K
luuluongchiasenews,https://www.tiktok.com/@luuluongchiasenews/video/7613459056925232415,,,,,,,,417700,,23.6K
luuluongchiasenews,https://www.tiktok.com/@luuluongchiasenews/video/7613433119508679966,,,,,,,,417700,,300.6K
luuluongchiasenews,https://www.tiktok.com/@luuluongchiasenews/video/7613293587819744543,,,,,,,,417700,,1.1M
luuluongchiasenews,https://www.tiktok.com/@luuluongchiasenews/video/7613280884116032799,,,,,,,,417700,,394.4K
luuluongchiasenews,https://www.tiktok.com/@luuluongchiasenews/video/7613243233140886814,,,,,,,,417700,,188.6K
luuluongchiasenews,https://www.tiktok.com/@luuluongchiasenews/video/7613218206953524510,,,,,,,,417700,,62.2K
luuluongchiasenews,https://www.tiktok.com/@luuluongchiasenews/video/7613111636651494686,,,,,,,,417700,,141.1K
luuluongchiasenews,https://www.tiktok.com/@luuluongchiasenews/video/7613058916682960158,,,,,,,,417700,,1.1M
